repoName,branch,javaVersion,style,buildTool,buildAction,skip,skipReason
thahnen/GitDiffUpToDatePlugin,main,8,,gradlew,,,
thahnen/RunTestsSeparateJVMPlugin,main,8,,gradlew,,,
thahnen/UniformDependenciesPlugin,main,8,,gradlew,,,
thaid/xylographer,master,8,,gradlew,,true,Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain (gradlew present but wrapper jar missing)
thaliproject/Tor_Onion_Proxy_Library,master,8,,gradlew,,,
thatcherclough/BetterBackdoor,master,8,,maven,,,
the-i-engineers/tie-gradle-plugins,develop,8,,gradlew,,,
theDazzler/droidicon,master,8,,gradle,,,
thefuntasty/mvvm-android,5.x,11,,gradlew,,,
theonedev/onedev,main,8,,maven,,,
theosotr/buildfs-gradle-plugin,main,8,,gradle,,,
theotherp/nzbhydra2,master,8,,maven,,,
thingsboard/thingsboard,master,8,,maven,,,
thinkaurelius/titan,titan10,8,,maven,,,
thinkgem/jeesite,master,8,,maven,,,
thomashan/gradle-environment-config,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
thomasjungblut/thomasjungblut-common,master,8,,maven,,,
thomasmueller/minperf,master,8,,maven,,,
thombergs/docx-stamper,master,8,,gradlew,,,
thorntail/thorntail,master,8,,maven,,,
thrau/jarchivelib,master,8,,maven,,,
threefish/NutzFw,dev,8,,maven,,,
threerings/getdown,master,8,,maven,,,
thubalek/private-s3-repo-gradle-plugin,master,8,,gradlew,,,
tiann/understand-plugin-framework,master,8,,gradlew,,true,Build uses Gradle 2.x
tianyiyunshu/spark_shuffle,master,8,,maven,,,
tihamania/webshop,trunk,8,,gradlew,,,
tim-group/gradle-webpack-plugin,master,8,,gradlew,,,
timboudreau/giulius,master,8,,maven,,,
timehop/sticky-headers-recyclerview,master,8,,gradlew,,true,Build uses Gradle 2.x
timfreiheit/ResourcePlaceholdersPlugin,master,8,,gradlew,,,
timmolter/XChange,develop,8,,maven,,,
timols/java-gitlab-api,master,8,,gradlew,,,
timroes/gradle-git-version,master,8,,gradlew,,true,Build uses Gradle 2.x
tingshuonitiao/CreateActivityPlugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
tinkerpop/blueprints,master,8,,maven,,,
tinylog-org/tinylog,v2.5,8,,maven,,,
tipsy/javalin,master,8,,mvnw,,,
tjerkw/Android-SlideExpandableListView,master,8,,gradle,,,
tkgregory/gradle-project-order-plugin,master,8,,gradlew,,,
tkruse/gradle-groovysh-plugin,master,8,,gradlew,,true,Build uses Gradle 2.x
tmiyamon/gradle-config,master,8,,gradlew,,true,Build uses Gradle 3.x
tmiyamon/gradle-mdicons,master,8,,gradlew,,true,Build uses Gradle 2.x
tmohme/gradle-elm-plugin,master,8,,gradlew,,,
tnj/gradle-auto-debug-suffix-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
tnj/gradle-locate-apk-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
to-be-deleted/gradle-modules-plugin,master,8,,gradlew,,,
to2mbn/JMCCC,master,8,,maven,,,
tobyweston/simple-excel,master,8,,maven,,,
toddway/BuildChecks,master,8,,gradlew,,,
toddway/buildStatusPlugin,master,8,,gradlew,,,
togglz/togglz,master,8,,maven,,,
tomahawk-player/tomahawk-android,master,8,,gradlew,,true,Build uses Gradle 2.x
tomakehurst/wiremock,master,8,,gradlew,,,
tomasbjerre/git-changelog-gradle-plugin,master,8,,gradlew,,,
tomasbjerre/violation-comments-to-github-gradle-plugin,master,8,,gradlew,,,
tomasbjerre/violation-comments-to-gitlab-gradle-plugin,master,8,,gradlew,,,
tomasbjerre/violations-gradle-plugin,master,8,,gradlew,,,
tomdz/sphinx-maven,master,8,,maven,,,
tomighty/tomighty,master,8,,maven,,,
tomp2p/TomP2P,master,8,,maven,,,
tomsik68/mclauncher-api,master,8,,maven,,,
tomtom-international/openlr,master,8,,maven,,,
tomtom-international/updatechangelog-gradle-plugin,master,8,,gradlew,,,
tomwhite/hadoop-book,master,8,,maven,,,
tony-framework/TonY,master,8,,gradlew,,,
tony19/named-regexp,master,8,,maven,,,
toolebox-io/gradle-git-versioner,master,8,,gradlew,,,
torakiki/sejda,master,8,,maven,,,
tordanik/OSM2World,master,8,,maven,,,
torodb/stampede,master,8,,maven,,,
torquebox/jruby-maven-plugins,master,8,,maven,,,
torrescd/junitxml-gradle-plugin,master,8,,gradlew,,,
totokaka/gradle-pyenv,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
tough1985/XibaMvpPlugin,master,8,,gradle,,,
tough1985/mvvmplugin,master,8,,gradle,,,
tracingplane/tracingplane-java,master,8,,maven,,,
tracypen/spring-framework,5.1.x,8,,gradlew,,,
traex/RippleEffect,master,8,,gradlew,,true,Build uses Gradle 2.x
travisbordovsky/gradle-debian-plugin,main,8,,gradlew,,,
treasure-data/td-client-java,master,8,,maven,,,
treexi/wework,master,8,,gradlew,,,
trellis-ldp/trellis-extensions,main,8,,gradlew,,,
trello/RxLifecycle,master,8,,gradlew,,,
trello/victor,main,8,,gradlew,,,
tresat/gradle-schemaspy-plugin,java-7,8,,gradle,,,
trevjonez/AndroidGithubReleasePlugin,master,8,,gradlew,,,
trevjonez/android-components-plugin,master,8,,gradlew,,,
trevjonez/composer-gradle-plugin,master,8,,gradlew,,,
trevorism/create-project,master,8,,gradlew,,,
trileuco/dependency-track-gradle,main,11,,gradlew,,,
trinodb/tempto,master,8,,maven,,,
trinodb/trino,master,8,,maven,,,
trinodb/trino-hadoop-apache,master,8,,maven,,,
trishika/DroidUPnP,master,8,,gradlew,,true,Build uses Gradle 3.x
tronprotocol/java-tron,develop,8,,gradlew,,,
tsantalis/RefactoringMiner,master,8,,gradlew,,,
tschulte/gradle-jnlp-plugin,develop,8,,gradlew,,true,Build uses Gradle 2.x
tschulte/gradle-semantic-release-plugin,master,8,,gradlew,,,
tslamic/versioning,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
tterrag1098/BON2,master,8,,gradlew,,true,Build uses Gradle 2.x
ttymsd/stf-android-test-client,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
tuguangquan/mybatis,master,8,,maven,,,
tunguski/interfacer,master,8,,maven,,,
turansky/kfc-plugins,master,8,,gradlew,,,
turansky/seskar,master,8,,gradlew,,,
turansky/yfiles-kotlin,master,8,,gradlew,,,
turbolocust/GZipper,master,8,,maven,,,
turbolocust/MultiLayerPerceptron,master,8,,maven,,,
tus/tus-java-client,master,8,,gradlew,,,
tutorial0/flink-1.11.0,master,8,,maven,,,
tututututututu/TallyBook,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
twasyl/SlideshowFX,master,8,,gradlew,,,
twilio/calcite-kudu,main,8,,maven,,,
twilio/mobile-sdk-sample-android,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
twilio/superclass-voice,master,8,,maven,,,
twilio/sync-quickstart-android,master,8,,gradlew,,,
twilio/twilio-java,main,8,,maven,,,
twilio/twilio-oai-generator,main,11,,maven,,,
twilio/twilio-recordings-decrypter,master,8,,maven,,,
twilio/video-quickstart-android,master,11,,gradlew,,,
twilio/voice-quickstart-server-java,master,8,,maven,,,
twilio/wiztowar,master,8,,maven,,,
twitch4j/nitro-codegen,master,8,,gradlew,,,
twitch4j/sdcf4j-twitch,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
twitch4j/streamlabs4j,master,8,,gradlew,,,
twitch4j/twitch4j,master,8,,gradlew,,,
twitch4j/twitch4j-chatbot,master,8,,gradlew,,,
twitch4j/twitch4j-chatbot-kotlin,master,8,,gradlew,,,
twitch4j/twitch4j-fabric,master,8,,gradlew,,,
twitch4j/twitch4j-minecraft-plugin,main,8,,gradlew,,,
twitter-archive/bookkeeper,master,8,,maven,,,
twitter-archive/distributedlog,master,8,,maven,,,
twitter/GraphJet,master,8,,maven,,,
twitter/Serial,master,8,,gradlew,,,
twitter/cloudhopper-commons,master,8,,maven,,,
twitter/distributedlog,master,8,,maven,,,
twitter/elephant-bird,master,8,,maven,,,
twitter/hpack,master,8,,maven,,,
twitter/joauth,master,8,,maven,,,
twitter/netty-http2,master,8,,maven,,,
twitter/nodes,master,8,,maven,,,
twitter/sbf,master,8,,maven,,,
twitter/whiskey,master,8,,maven,,,
txshyb/netty,4.1,8,,maven,,,
tylerbwong/metalava-gradle,main,11,,gradlew,,,
tylerpitchford/bitmap-all-the-things,master,8,,gradle,,,
typ0520/fastdex,master,8,,gradlew,,true,Build uses Gradle 2.x
typecraft-io/gradle-specialsource,main,8,,gradlew,,,
typelead/gradle-eta,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
tyrantgit/ExplosionField,master,8,,gradlew,,true,Build uses Gradle 2.x
tyzlmjj/PagerBottomTabStrip,master,8,,gradlew,,,
uPortal-Project/uPortal,master,8,,gradlew,,,
uakihir0/j2objc-gradle,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
uber-common/jvm-profiler,master,8,,maven,,,
uber/NullAway,master,8,,gradlew,,,
uber/okbuck,master,8,,gradlew,,,
uber/phabricator-jenkins-plugin,master,8,,gradlew,,,
uber/uberscriptquery,master,8,,maven,,,
udacity/Android_Me,master,8,,gradlew,,true,Build uses Gradle 2.x
udacity/Sunshine-Version-2,sunshine_master,8,,gradlew,,true,Build uses Gradle 2.x
udacity/ud839_Miwok,Starter-code,11,,gradlew,,,
udacity/ud843-QuakeReport,starting-point,8,,gradlew,,true,Build uses Gradle 2.x
udaychandra/susel-gradle-plugin,master,8,,gradlew,,,
uea-machine-learning/tsml,master,8,,gradlew,,,
ufo22940268/UmengAutoPackage,master,8,,gradlew,,true,Build uses Gradle 2.x
uklance/gradle-dependency-export,master,8,,gradlew,,,
uklance/gradle-java-flavours,master,8,,gradlew,,true,Build uses Gradle 3.x
uklance/gradle-java-monkey-patch,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
uklance/gradle-maven-share,master,8,,gradlew,,true,Build uses Gradle 2.x
uma-pi1/mgfsm,master,8,,maven,,,
umano/AndroidSlidingUpPanel,master,8,,gradlew,,true,Build uses Gradle 3.x
umeshh/my-aws-sdk,master,8,,maven,,,
umich-michr/h2-gradle-plugin,master,8,,gradlew,,,
umorigu/gradle-git-repo-plugin,master,8,,gradle,,,
unbroken-dome/gradle-aws-codeartifact-plugin,main,8,,gradlew,,,
unbroken-dome/gradle-gitversion-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
unbroken-dome/gradle-helm-plugin,master,8,,gradlew,,,
unbroken-dome/gradle-testsets-plugin,master,8,,gradlew,,,
unbroken-dome/gradle-xjc-plugin,master,8,,gradlew,,,
unchai/checkstyle-github-gradle-plugin,master,8,,gradlew,,,
unchai/ktlint-github-gradle-plugin,master,8,,gradlew,,,
unchartedsoftware/aperture-tiles,develop,8,,gradlew,,true,Build uses Gradle 2.x
unclebob/fitnesse,master,8,,gradlew,,,
undera/jmeter-plugins,master,8,,maven,,,
undera/perfmon-agent,master,8,,maven,,,
undertow-io/undertow,master,8,,maven,,,
uniVocity/univocity-output-tester,master,8,,maven,,,
uniVocity/univocity-parsers,master,8,,maven,,,
unic/commerce-gradle-plugins,main,8,,gradlew,,,
unifig/unifig,master,8,,maven,,,
unsiloai/gradle-jcasgen-plugin,master,8,,gradlew,,,
uploadcare/uploadcare-java,master,8,,maven,,,
upmc-enterprises/gradle-test-coverage-reporter-plugin,develop,8,,gradlew,,,
upthewaterspout/jpf-gradle,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
upyun/android-sdk,master,8,,gradlew,,,
usc-isi-i2/Web-Karma,master,8,,maven,,,
usnistgov/MIST,master,8,,maven,,,
utfpr-dv/sireata,master,8,,maven,,,
uulib/gradletag,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
uulib/reckon,master,8,,gradlew,,,
uvalib/transmog,master,8,,maven,,,
uwescience/myria,master,8,,gradlew,,true,Build uses Gradle 2.x
uzzu/dotenv-gradle,main,8,,gradlew,,,
vaadin/charts,master,8,,maven,,,
vaadin/cookbook,master,17,,maven,,,
vaadin/eclipse-plugin,master,8,,maven,,,
vaadin/example-data,master,8,,maven,,,
vaadin/flow,master,8,,maven,,,
vaadin/flow-and-components-documentation,master,8,,maven,,,
vaadin/framework,master,8,,maven,,,
vaadin/framework8-migration-tool,master,8,,maven,,,
vaadin/portlet,master,11,,maven,,,
vaadin/serverside-elements,master,8,,maven,,,
vaadin/spring,12.4,8,,maven,,,
vaadin/touchkit,master,8,,maven,,,
vaadin/vaadin-components-testbench,master,8,,maven,,,
vaadin/wscdn-client,master,8,,maven,,,
vaemendis/hccd,master,8,,maven,,,
vagran/adk-cpp-gradle-plugin,master,8,,gradlew,,,
valery1707/kaitai-maven-plugin,master,8,,maven,,,
valnaumov/gradle-google-drive-plugin,master,8,,gradlew,,,
valtoni/gradle-plugin-maven-pass,master,8,,gradle,,,
vanei-heidemann/retrocenter.java,master,8,,maven,,,
vanniktech/gradle-android-javadoc-plugin,master,8,,gradlew,,,
vastik/gradle-docker-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
vastik/gradle-plugin-liquibase,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
vastik/gradle-spring-environments,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
vavr-io/vavr,master,8,,gradlew,,,
veraPDF/veraPDF-library,integration,8,,maven,,,
veraPDF/veraPDF-rest,integration,8,,maven,,,
verliokann/verliqps,master,8,,maven,,,
versly/wsdoc,master,8,,maven,,,
vert-x3/vertx-amqp-bridge,3.9,8,,maven,,,
vert-x3/vertx-amqp-client,master,8,,maven,,,
vert-x3/vertx-auth,master,8,,maven,,,
vert-x3/vertx-bridge-common,master,8,,maven,,,
vert-x3/vertx-camel-bridge,master,8,,maven,,,
vert-x3/vertx-cassandra-client,master,8,,maven,,,
vert-x3/vertx-circuit-breaker,master,8,,maven,,,
vert-x3/vertx-client-services,3.6,8,,maven,,,
vert-x3/vertx-codetrans,master,8,,maven,,,
vert-x3/vertx-config,master,8,,maven,,,
vert-x3/vertx-consul-client,master,8,,maven,,,
vert-x3/vertx-docgen,master,8,,maven,,,
vert-x3/vertx-dropwizard-metrics,master,8,,maven,,,
vert-x3/vertx-embedded-mongo-db,3.6,8,,maven,,,
vert-x3/vertx-eventbus-link,master,8,,maven,,,
vert-x3/vertx-examples,4.x,8,,maven,,,
vert-x3/vertx-gradle-starter,master,8,,gradlew,,,
vert-x3/vertx-grpc,master,8,,maven,,,
vert-x3/vertx-guide-for-java-devs,3.8,8,,maven,,,
vert-x3/vertx-hazelcast,master,8,,maven,,,
vert-x3/vertx-health-check,master,8,,maven,,,
vert-x3/vertx-http-service-factory,master,8,,maven,,,
vert-x3/vertx-ignite,master,8,,maven,,,
vert-x3/vertx-infinispan,master,8,,maven,,,
vert-x3/vertx-jca,3.6,8,,maven,,,
vert-x3/vertx-jdbc-client,master,8,,maven,,,
vert-x3/vertx-kafka-client,master,8,,maven,,,
vert-x3/vertx-lang-groovy,master,8,,maven,,,
vert-x3/vertx-mail-client,master,8,,maven,,,
vert-x3/vertx-maven-service-factory,master,8,,maven,,,
vert-x3/vertx-maven-starter,master,8,,maven,,,
vert-x3/vertx-micrometer-metrics,master,8,,maven,,,
vert-x3/vertx-mongo-client,master,8,,maven,,,
vert-x3/vertx-mqtt,master,8,,maven,,,
vert-x3/vertx-mysql-postgresql-client,3.8,8,,maven,,,
vert-x3/vertx-perf,master,8,,maven,,,
vert-x3/vertx-proton,master,8,,maven,,,
vert-x3/vertx-rabbitmq-client,master,8,,maven,,,
vert-x3/vertx-reactive-streams,master,8,,maven,,,
vert-x3/vertx-redis-client,master,8,,maven,,,
vert-x3/vertx-rx,master,8,,maven,,,
vert-x3/vertx-service-discovery,master,8,,maven,,,
vert-x3/vertx-service-factory,master,8,,maven,,,
vert-x3/vertx-service-proxy,master,8,,maven,,,
vert-x3/vertx-shell,master,8,,maven,,,
vert-x3/vertx-sockjs-service-proxy,master,8,,maven,,,
vert-x3/vertx-stack,master,8,,maven,,,
vert-x3/vertx-starter,master,8,,gradlew,,,
vert-x3/vertx-stomp,master,8,,maven,,,
vert-x3/vertx-sync,master,8,,maven,,,
vert-x3/vertx-tcp-eventbus-bridge,master,8,,maven,,,
vert-x3/vertx-unit,master,8,,maven,,,
vert-x3/vertx-web,master,8,,maven,,,
vert-x3/vertx-zookeeper,master,8,,maven,,,
vespa-engine/vespa,master,8,,maven,,,
viclovsky/swagger-coverage,master,8,,gradlew,,,
vidylin/SmartCloudFire,master,8,,gradlew,,true,Build uses Gradle 2.x
vierbergenlars/build-aspects-gradle-plugin,master,8,,gradlew,,,
vierbergenlars/ci-detect-gradle-plugin,master,8,,gradlew,,,
vierbergenlars/dev-conventions-gradle-plugin,master,8,,gradlew,,,
vierbergenlars/plugin-updates-gradle-plugin,master,8,,gradlew,,,
viewreka/viewreka-bundle-gradle-plugin,master,8,,gradlew,,true,Build uses Gradle 2.x
vikramkakkar/SublimePicker,master,8,,gradlew,,,
vinc3m1/RoundedImageView,main,8,,gradlew,,true,Build uses Gradle 3.x
vincentrussell/json-data-generator,master,8,,maven,,,
vincenzopalazzo/gradle-database,master,8,,gradlew,,,
vincetreur/AppVersionPlugin,master,8,,gradlew,,true,Build uses Gradle 2.x
vipshop/pallas,develop,8,,maven,,,
vipulasri/Timeline-View,master,8,,gradlew,,,
virgo47/gradle-classpath-jar-plugin,master,8,,gradlew,,true,Build uses Gradle 4.x prior to 4.10 and the artifactory plugin does not support these builds.
virtix/webdriver,master,8,,maven,,,
vitalidze/traccar-web,dev,8,,maven,,,
vivin/gradle-semantic-build-versioning,master,8,,gradlew,,true,Build uses Gradle 3.x
vivo-project/Vitro,main,8,,maven,,,
vjuranek/radargun-plugin,master,8,,maven,,,
vlad-mk/eclipse-gradle-nature,master,8,,gradlew,,true,Build uses Gradle 3.x
vlingo/xoom-examples,master,8,,maven,,,
vlsergey/generate-spring-data-rest-typescripts-defs,master,11,,gradle,,,
vlsergey/spring-data-rest-utils,master,8,,gradlew,,,
vlsi/vlsi-release-plugins,master,8,,gradlew,,,
vmi/selenese-runner-java,master,8,,maven,,,
vmj/gradle-download-worker,master,8,,gradlew,,,
vmware-archive/xenon,master,8,,maven,,,
vmware-tanzu/application-toolkit-sample-app,main,11,,maven,,,
vmware-tanzu/tanzu-observability-slug-generator,main,8,,maven,,,
vmware/burp-rest-api,master,8,,gradlew,,,
vmware/commit-validator-for-gerrit,master,8,,maven,,,
vmware/declarative-cluster-management,master,8,,gradlew,,,
vmware/mangle,master,8,,maven,,,
vmware/o11n-plugin-crypto,master,8,,maven,,,
vmware/software-forensic-kit,master,8,,maven,,,
vmware/test-operations,master,8,,maven,,,
vmware/transport-java,main,8,,gradlew,,,
vmware/upgrade-framework,master,8,,maven,,,
vmware/vcd-api-tools,master,8,,maven,,,
vmware/vidm-saml-toolkit,master,8,,maven,,,
vmware/vrealize-orchestrator-plugin-for-alb,master,8,,maven,,,
vmware/vrops-export,master,8,,maven,,,
vmware/vsphere-automation-sdk-java,master,8,,maven,,,
vmware/wavefront-plugin-for-jenkins,master,8,,maven,,,
vmware/weathervane,master,8,,gradlew,,,
vmware/workflowTools,master,8,,maven,,,
vmware/xpath-for-json,master,8,,maven,,,
vnikolov/shiftleft-java-demo-local,master,8,,maven,,,
voi-oss/buildscripts-gradle-plugin,master,8,,gradlew,,,
voldemort/voldemort,master,8,,gradlew,,true,Build uses Gradle 2.x
vondacho/serenity-gradle-plugin,main,8,,gradlew,,,
vondear/RxTool,master,8,,gradlew,,,
vondear/RxTools,master,8,,gradlew,,,
voodoodyne/subethasmtp,master,8,,maven,,,
voyagermesh/java,master,8,,maven,,,
vskolike/netty,master,8,,maven,,,
vt-middleware/ldaptive,master,11,,maven,,,
w1nnleo/eureka,master,8,,gradlew,,true,Build uses Gradle 2.x
w3c/epubcheck,main,8,,maven,,,
wForget/flink-atlas-agent,master,8,,maven,,,
wakingrufus/swagger-gradle-plugin,master,8,,gradlew,,,
wala/WALA,master,8,,gradlew,,,
walkmod/walkmod-core,master,8,,maven,,,
walmartlabs/concord,master,8,,mvnw,,,
walmartlabs/concord-plugins,master,8,,mvnw,,,
walmartlabs/gozer,master,8,,maven,,,
walmartlabs/hadoop-openstack-swifta,master,8,,maven,,,
